date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",France,"Brick & Mortar",Retailer,90011190,"Media Markt",189
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,95
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",France,E-Commerce,Direct,70011194,"Atliq e Store",21
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",174
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",1160
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002002,Croma,1390
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002003,Ezone,526
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002005,Lotus,1678
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002006,Viveks,735
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002007,Girias,361
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",785
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,916
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002014,Expression,1055
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,"Brick & Mortar",Retailer,90002015,Propel,1360
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,E-Commerce,Direct,70002018,"Atliq e Store",1313
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,E-Commerce,Retailer,90002009,Flipkart,1825
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",India,E-Commerce,Retailer,90002010,Ebay,1097
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",95
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",68
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",118
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",15
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,19
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,12
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",26
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,15
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",43
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,"Brick & Mortar",Retailer,90013123,Expert,38
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Italy,E-Commerce,Direct,70013126,"Atliq e Store",13
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Japan,"Brick & Mortar",Direct,70004069,"AltiQ Exclusive",0
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Netherlands,"Brick & Mortar",Direct,70014142,"AltiQ Exclusive",0
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Newzealand,"Brick & Mortar",Direct,70009133,"AltiQ Exclusive",0
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Norway,"Brick & Mortar",Direct,70015151,"AltiQ Exclusive",0
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",94
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,232
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,130
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,56
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",123
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",10
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",19
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Poland,"Brick & Mortar",Retailer,90016173,Expert,16
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",16
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",3
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",Poland,E-Commerce,Direct,70016178,"Atliq e Store",20
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",232
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea","Brick & Mortar",Distributor,80007195,Sage,1188
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",386
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea",E-Commerce,Retailer,90007197,Amazon,467
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",81
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022073,Control,367
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,93
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",285
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022078,Costco,208
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022079,walmart,185
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Direct,70022085,"Atliq e Store",85
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022074,Flipkart,144
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022081,Amazon,256
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022082,Amazon,79
"2017-09-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022083,Ebay,225
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",21
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,22
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",28
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Brazil,E-Commerce,Retailer,90027207,Amazon,8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023027,Costco,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023023,Amazon,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",China,"Brick & Mortar",Distributor,80001019,Neptune,16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011187,"Chip 7",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011191,Sorefoz,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",117
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",48
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,61
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002003,Ezone,74
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,56
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,94
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002007,Girias,78
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",68
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,77
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,15
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002015,Propel,74
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",97
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,67
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",19
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013123,Expert,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007195,Sage,23
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",27
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,21
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022075,BestBuy,8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022079,walmart,13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,26
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,36
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022083,Ebay,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",21
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,31
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",22
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Brazil,E-Commerce,Retailer,90027207,Amazon,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023027,Costco,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023023,Amazon,8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",China,"Brick & Mortar",Distributor,80001019,Neptune,17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011187,"Chip 7",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011191,Sorefoz,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",102
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",44
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,59
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002003,Ezone,109
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,65
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,50
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002007,Girias,104
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",26
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,25
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,88
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002015,Propel,54
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",41
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,102
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",14
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013123,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",8
